rank,rank_if_eligible,city_id,name,country,lat,lon,population,elevation_m,tz,microclimate_risk,microclimate_reason,coast_distance_km,relief_m,cell_elev_m,below_threshold,is_reference,comfort_hours_yr,daylight_hours_yr,comfort_fraction,worst_month_hours,best_month_hours,evenness_stat,evenness_method,evenness_factor,longest_bad_streak_days,peak_month,utci_mean_daylight_c,comfort_hours_sun,comfort_hours_shade,elev_offset_k,has_precip,month_01_hours,month_02_hours,month_03_hours,month_04_hours,month_05_hours,month_06_hours,month_07_hours,month_08_hours,month_09_hours,month_10_hours,month_11_hours,month_12_hours,pm25_ugm3,aq_factor,composite
999,1000,khartoum-4155,Khartoum,Sudan,15.605868703411238,32.50824296799573,7114789.468,388.26,Africa/Khartoum,False,,635.4593279889702,81.34820556640625,386.9151306152344,False,False,1572.1950564016968,4736.917183792662,0.3319025846136711,54.3324014291816,266.0344856701842,0.541008269319945,cv,0.45899173068005505,5.0,1,31.68195515321944,1237.924245349807,1954.9639692745757,-0.008741651000976503,True,266.0344856701842,202.74068325956483,144.64375426867932,99.20906344434245,57.74640253123082,54.3324014291816,85.67385642889059,106.93404913270311,67.52634429476676,75.72183784336075,163.66030328117284,247.97187481761932,21.56304207119741,0.7430435095289465,536.1984232623724
1000,1001,zhangzhou-11537,Zhangzhou,China,24.481043742545953,117.76743646146832,1535555.905,14.34,Asia/Shanghai,True,coastal+relief,2.8451144473307926,559.365966796875,61.9540901184082,False,False,2302.4717094474063,4736.250547545173,0.48613807194824,14.125209771117754,332.23758430027914,0.6392492557733683,cv,0.36075074422663167,67.0,12,26.283835428283126,1992.9886907336702,2557.864173415715,0.3094915857696533,True,322.3405973707463,294.54347177033856,322.40195420871044,261.3472436374011,154.06635157058005,39.69412865157676,14.125209771117754,21.301995945766507,55.467750976958,207.8599434450758,277.08547779885595,332.23758430027914,25.998333333333335,0.6444814814814814,535.3181658565516
1001,1002,veracruz-6501,Veracruz,México,19.175766237295676,-96.16297417340274,680672.3697,15.21,America/Mexico_City,True,coastal,5.288747725332623,84.5096206665039,12.357831001281738,False,False,1613.9515050461243,4678.253194013506,0.3449901999984537,29.18806911756253,269.00384154144723,0.6470685340195164,cv,0.35293146598048364,35.0,1,29.89984191770134,1213.8033355299178,2190.9292031183454,-0.018539098491668706,True,269.00384154144723,234.441623162807,211.29142630268643,116.09475438942135,68.97980921566531,45.78508884649934,32.37226921732645,29.18806911756253,48.69685654781416,120.0042986228462,196.47586233194193,241.61760575010655,12.710016181229772,0.9397774181948939,535.3106286829104
1002,1003,colachel-9676,Colachel,India,8.273595191333301,77.22178463486298,1001954.461,43.66,Asia/Kolkata,True,coastal+relief,9.926193617858042,455.0126953125,49.00290298461914,False,False,1354.413933358372,4704.518662164628,0.2878963886892487,29.843286780282565,226.1795126498307,0.5447980146120281,cv,0.45520198538797185,41.0,7,30.004115286964396,871.8423228825524,2168.951030635131,0.03472886940002443,True,100.87001793024568,64.28233232231291,29.843286780282565,36.22157196074393,74.7589244468781,158.78105310441953,226.1795126498307,210.71014494645985,163.94495240637767,112.5666566692682,75.99942350319243,100.25605663836079,15.94427993527508,0.8679048903272205,535.0910610352562
1003,1004,maroua-3238,Maroua,Cameroon,10.600740773290749,14.320281952945495,512800.867,411.47,Africa/Douala,False,,877.5030621686547,332.605224609375,421.415771484375,False,False,1327.93228192857,4706.851889030845,0.28212748419453565,47.312518945752466,210.5092459721619,0.46036011146051486,cv,0.5396398885394851,13.0,1,31.70498114909982,1010.660936906866,1820.5631874997198,0.06464751464843732,True,210.5092459721619,147.1157667785718,81.5952266723833,47.312518945752466,58.187866949536655,96.7122221825655,130.39286431985073,113.69541315918465,73.09359806639802,60.44653978934001,110.41757911249907,198.453439980326,21.407936893203885,0.746490291262136,534.9388458234939
1004,1005,buffalo-7980,Buffalo,United States,42.92369963452376,-78.82649705198853,439526.679,190.94,America/New_York,False,,401.9929521107994,100.68527221679688,185.7933349609375,False,False,2318.977183512227,4837.779248037963,0.4793474577106271,5.5828716988495115,396.40885753456786,0.7703787824032865,cv,0.2296212175967135,91.0,6,8.36512304634951,2203.446482590362,2302.4331509742588,-0.03345332275390624,True,5.5828716988495115,12.42395704024937,69.40605034601924,172.9343480746246,353.77961299650144,396.40885753456786,359.453111605457,349.43789782382026,319.6071277988321,196.6104137781066,67.17561162604737,16.157323189152027,9.027297734627831,1.0,532.4863644570748
1005,1006,pointe-noire-85,Pointe-Noire,Republic of the Congo,-4.780923613913093,11.894163529306496,665655.8464,32.64,Africa/Brazzaville,True,coastal,4.612312236204811,175.8670654296875,40.087032318115234,False,False,1925.8244651257485,4693.919145829531,0.4102807068666301,54.23581641458036,346.9950754278502,0.6888358704374837,cv,0.31116412956251627,7.0,8,28.971287394315993,1411.7844969519324,2490.1096148996426,0.04840571006774902,True,71.84755953435236,58.56438308049487,54.23581641458036,60.18851144924856,102.17128265414169,274.9651325583718,346.00445326424557,346.9950754278502,270.53014016297146,154.99097563300683,94.80117912972439,90.52995581676042,15.043470873786406,0.8879228694714132,532.0855538464554
1006,1007,ughelli-6320,Ughelli,Nigeria,5.4976669106081895,6.001802877403408,300632.8656,9.84,Africa/Lagos,False,,40.333014005628506,9.91224193572998,10.495657920837402,False,False,785.7145363247855,4722.917822595364,0.16636210195438364,35.960561300419286,111.68254381519459,0.3240200796287403,cv,0.6759799203712598,16.0,8,31.93027427692721,657.2003678985785,1074.7465008968477,0.004261776485443116,True,65.77296421315245,35.960561300419286,47.23237979839051,43.68876942032778,45.32904378057689,64.98309722285205,95.14944432781765,111.68254381519459,80.34095970001482,66.14053498380507,58.46410959348438,70.97012816875001,,1.0,531.1272496993698
1007,1008,datong-7440,Datong,China,40.05524541069138,113.25201093470591,1571546.624,1060.07,Asia/Shanghai,True,relief,396.5915751396165,471.1563720703125,1108.2591552734375,False,False,2473.114542903122,4843.578983391129,0.5105965137315926,4.998693747194269,384.9068557326498,0.6820093214255162,cv,0.3179906785744838,84.0,6,9.619609174973757,2388.7934499275634,2459.412140956937,0.31322950927734416,True,7.896201647470542,29.171994001681803,134.28687259790806,268.79057833647323,384.49655709713494,384.9068557326498,281.63815033506353,320.85646717237427,332.5699301371048,246.48107240481636,77.02116969325064,4.998693747194269,24.64992718446602,0.6744460625674218,530.4028443316938
1008,1009,vinnytsia-2044,Vinnytsia,Ukraine,49.23248408579408,28.478908285404035,355789.1426,267.09,Europe/Kyiv,False,,326.3239047953866,91.54450988769531,271.7821350097656,False,False,2463.114578515375,4942.841120642453,0.49831959360960165,2.456377107251202,421.0682975512079,0.7847913591553483,cv,0.21520864084465174,110.0,6,8.838739211264258,2386.3413884287274,2423.0143463050836,0.030498877563476724,True,2.456377107251202,12.422160145423991,85.49856887617261,239.8868548445333,393.5359844109229,421.0682975512079,394.09827012862894,354.3599879020859,316.2800515051507,191.13876819477605,48.02400894587234,4.345248903349273,6.645970873786408,1.0,530.0835406869411
1009,1010,mandi-bahauddin-7399,Mandi Bahauddin,Pakistan,32.58085963174454,73.48633742337262,303835.576,220.28,Asia/Karachi,False,,1034.828155643626,230.99554443359375,228.2633514404297,False,False,1940.0853229007548,4752.783126482935,0.4081998423387815,17.571143609469544,309.54014997229774,0.7275711271934624,cv,0.2724288728065376,25.0,12,29.22546378400945,1601.313387812064,2214.412713922494,0.05189178436279296,True,301.0506915666941,286.5405966934446,261.57074922980337,167.57215467719908,72.99984750989829,37.98385869022564,17.571143609469544,18.20581718580932,36.73958561144043,133.5981454869883,296.7125826674846,309.54014997229774,,1.0,528.5352576663602
1010,1011,donetsk-4383,Donetsk,Ukraine,47.995254591615634,37.802718050925485,690522.4886,197.35,Europe/Kyiv,False,,99.47676062737972,149.90420532226562,199.98324584960938,False,False,2392.6411965106604,4870.244433290746,0.49127743571876353,1.408525939257806,406.71992975603723,0.7791367768605659,cv,0.22086322313943407,103.0,5,9.660660688750964,2271.614112176409,2430.1688067219993,0.017116098022460974,True,1.408525939257806,10.261905618670848,73.41555544514618,252.34178467982412,406.71992975603723,388.47431315660657,356.18040220128245,320.18956083933136,334.1110952050983,193.25919186558056,52.70666039413917,3.5722714096856674,8.701974110032362,1.0,528.4464464775365
1011,1012,cagayan-de-oro-5525,Cagayan de Oro,Philippines,8.491615854086435,124.65982886638221,950102.4489,20.73,Asia/Manila,True,coastal+relief,1.3566804837656024,621.86328125,119.13485717773438,False,False,633.9144395856073,4673.986722029567,0.13562606769887123,32.769374847689875,63.03204423823464,0.16640317315793363,cv,0.8335968268420664,18.0,12,31.579707174779045,510.3561817848949,1179.836056923829,0.6396315716552734,True,60.56247125460588,59.223870971747765,62.012732777300045,47.391752795902846,32.769374847689875,38.89825404966965,52.80896379600288,54.343694309144716,55.04351994963755,55.042847370305566,52.784913225365855,63.03204423823464,9.335857605177994,1.0,528.429065327929
1012,1013,aswan-7345,Aswan,Egypt,24.07726847762651,32.901188847312646,472978.1861,119.79,Africa/Cairo,False,,227.97095991425618,177.7522735595703,179.7510528564453,False,False,1992.545151873493,4708.451816024822,0.4231847812675989,38.36234891013621,322.8193586093585,0.632856020635964,cv,0.367143979364036,19.0,1,29.891936137379478,1643.116258980634,2280.407416145067,0.3897468435668945,True,322.8193586093585,277.86613536908726,259.4739464039345,177.05511241992048,89.149573231317,47.83044294711809,38.840348757054024,38.36234891013621,70.72415255538633,135.7832123722381,224.36772928128795,310.2727910166545,22.505687702265377,0.7220958288385472,528.2498939980791
1013,1014,zhuhai-macau-11079,Zhuhai [Macau],China,22.262598968534903,113.52626455623958,2253273.358,17.05,Asia/Shanghai,True,coastal,4.716183197633072,267.5858154296875,23.094457626342773,False,False,2261.220668639944,4715.318169373973,0.47954784542994133,19.85812314670503,327.1479161574333,0.5970432032506352,cv,0.4029567967493648,31.0,3,24.459477531489217,1999.6501652379886,2485.5586771646313,0.03928897457122802,True,278.0163719678735,271.4804110419788,327.1479161574333,265.1535135266279,143.2633421904043,51.306958121659626,33.7409602253128,19.85812314670503,60.640235223936905,233.3585945840339,299.05640287902133,278.19783957495696,28.93792071197411,0.5791573175116864,527.7132271059517
1014,1015,xinyu-10779,Xinyu,China,27.812813493846154,114.93686177858208,851535.5887,59.16,Asia/Shanghai,False,,451.6444518792799,201.20468139648438,85.0001449584961,False,False,2213.094606057555,4748.383327249498,0.4660732829544937,28.13214987611274,292.15689379092663,0.4879837128990004,cv,0.5120162871009997,36.0,10,22.323216594162524,2050.384041636,2296.9878781681346,0.16796094223022462,True,188.888661322768,190.61117041063036,273.3092699106486,266.04243765403737,209.18180462696793,90.01091086533687,28.13214987611274,32.391284008877584,136.74976218789473,292.15689379092663,286.5070363938795,219.1132250094749,34.04915857605178,0.465574253865516,527.5610349891786
1015,1016,zinder-2883,Zinder,Niger,13.810186489307464,8.985866985828064,748965.2014,456.02,Africa/Niamey,False,,966.8166196905602,101.33636474609375,449.2115173339844,False,False,1623.025778977899,4664.720478189451,0.34793634185940653,47.95703794355098,293.23143503582514,0.5821074697012567,cv,0.4178925302987433,6.0,1,30.34553805677667,1278.264102639505,2054.380044442314,-0.04425513732910144,True,293.23143503582514,218.2103999016176,129.75746589765674,68.51887016781401,47.95703794355098,59.19122958310608,99.30808232585038,125.04340634106339,82.64617605339406,82.7964334458335,148.5934281715003,267.77181411068693,20.03651294498382,0.7769663790003596,526.9777181200785
1016,1017,anqing-10813,Anqing,China,30.52718817632958,117.05664316343749,469918.8133,19.95,Asia/Shanghai,True,relief,298.7376737745486,517.9053955078125,34.5155029296875,False,False,2287.32444760108,4761.9827066983025,0.4803302717550155,43.60723442062507,314.59486532978156,0.4767271280869125,cv,0.5232728719130875,30.0,4,19.26220612122353,2169.045879492176,2332.8904595088775,0.09467576904296875,True,115.3313568709796,136.65983153396294,259.7994343947659,314.59486532978156,274.9973319715801,141.55275411420718,43.60723442062507,62.32477935584285,207.80410489158228,311.80997292226283,268.8432822473774,149.99949954811225,35.1951213592233,0.4401084142394822,526.7634868280493
1017,1018,yogyakarta-6845,Yogyakarta,Indonesia,-7.776770166154283,110.42519379236109,2742763.241,139.58,Asia/Jakarta,True,relief,29.193434302724157,511.0606689453125,195.06134033203125,False,False,1246.3439213571469,4727.050967329805,0.26366204425783374,60.55000091963347,199.16133031543126,0.43903455085079496,cv,0.5609654491492051,4.0,8,30.455037230545827,872.8294599309205,1947.5483252301278,0.360628712158203,True,72.52517549657466,60.55000091963347,71.18799975064518,62.665337626953935,82.89529219367998,120.1121704823534,160.53542663624884,199.16133031543126,163.98233695702373,116.26305871843621,64.77379933548771,71.69199292467854,21.168357605177995,0.751814275440489,525.6353695667432
1018,1019,dehradun-8120,Dehradun,India,30.310873504685958,78.03838533700066,1191308.313,654.39,Asia/Kolkata,True,relief,1028.6784247280916,1583.1708984375,788.5853881835938,False,False,2210.955707766454,4749.849926993977,0.4654790660229754,33.89448923049326,313.16186617164686,0.6038919326178254,cv,0.39610806738217463,26.0,12,26.935086343313383,1765.3798098805762,2612.1587022992194,0.8722700231933594,True,310.0852471585884,292.9302234124447,284.62990567594346,186.99907925813287,107.84921644783273,63.44859524233869,33.89448923049326,33.93198552632169,68.2942593303937,211.5294877645516,304.20135254776585,313.16186617164686,28.049182847896443,0.5989070478245235,524.5092526762406
1019,1020,rishikesh-8350,Rishikesh,India,30.09616666154109,78.28020765375933,309382.0766,365.05,Asia/Kolkata,True,relief,1020.717725855671,1331.56396484375,648.6774291992188,False,False,1951.2742655464324,4749.316617995984,0.4108536916980257,16.31482945437293,323.25999123183914,0.7313974830489529,cv,0.2686025169510471,45.0,1,28.576580734908248,1523.8583559396363,2316.916050266668,1.8435782897949218,True,323.25999123183914,295.90283664593466,245.79808782611735,135.85806955636636,77.32841155948448,39.540452286539455,16.31482945437293,17.050820257402652,40.57679623012301,159.5575102333321,279.62140819710453,320.46505206781563,,1.0,524.1171789875775
1020,1021,takoradi-1063,Takoradi,Ghana,4.936258956982183,-1.7527701588308031,1255808.568,19.04,Africa/Accra,True,coastal,3.88012671325607,101.18334197998047,21.65851402282715,False,False,1307.6336137229987,4630.988684066435,0.2823659704075925,54.42164499993125,246.4283875144752,0.5563244057777219,cv,0.4436755942222781,11.0,8,29.817590075940018,905.9414357851347,1980.0393459503998,0.01702034114837647,True,95.71293918502921,77.93794958838818,76.99647430314081,58.69980336374534,63.44390790944094,112.0870645034811,210.120596514547,246.4283875144752,159.86918788510485,91.09521136842193,54.42164499993125,60.820446587292885,14.588940129449837,0.8980235526788924,521.0019427358214
1021,1022,xinghua-10979,Xinghua,China,32.92694299944043,119.83354005794332,429553.3931,3.27,Asia/Shanghai,False,,65.69624073297892,4.118500232696533,1.6360055208206177,False,False,2519.1303424675184,4769.3823690454465,0.5281879596857951,89.71447183579654,344.3195771336765,0.466384463707973,cv,0.533615536292027,27.0,5,17.65667599549327,2445.64789905388,2504.8400549766825,-0.010620964114665985,True,89.71447183579654,115.89952247128694,239.35959722650134,338.0029852043358,344.3195771336765,259.9645135595613,93.44070904761983,89.9687469340193,258.12664065983006,327.8673976814397,244.72831762358507,117.73786308986625,37.59302588996764,0.38682164688960796,519.9838726718173
1022,1023,sagar-9152,Sagar,India,23.841608860280857,78.75550093154715,571736.7743,534.31,Asia/Kolkata,False,,621.1953961152554,127.1138916015625,518.8025512695312,False,False,2032.963383885577,4695.452409198759,0.43296432520598926,36.37122109231968,342.13096979173326,0.5713253007399403,cv,0.42867469926005974,28.0,1,28.648532599472365,1535.111502278507,2491.829097127237,-0.10079841674804652,True,342.13096979173326,266.2401995435221,179.30757563108563,85.00822711510708,36.37122109231968,53.8256272320519,103.62573435772966,140.25809395506414,107.50211471064536,168.62162351787387,232.57018583829245,317.50181110015194,28.156650485436895,0.5965188781014024,519.8542523183302
1023,1024,dublin-394,Dublin,Ireland,53.329994570145054,-6.274586959874039,1124519.535,47.8,Europe/Dublin,True,coastal+relief,4.203684190811001,628.38427734375,119.57511138916016,False,False,2302.114907849966,4988.572367220296,0.4614777011108566,19.505363957357837,423.4806534507519,0.7742650877698262,cv,0.22573491223017383,51.0,7,6.205866151072384,2548.387934235769,1956.378832261094,0.46653822402954104,True,19.505363957357837,21.619614141987764,89.11841058309047,172.2722591879033,290.9485737116409,393.5304543548521,423.4806534507519,376.61526691409057,280.84596674061,157.6378704729204,55.45999161994554,21.080482714815794,5.545809061488674,1.0,519.6677066672868
1024,1025,ondo-4780,Ondo,Nigeria,7.089937838297906,4.836814650674014,560263.9575,252.47,Africa/Lagos,False,,93.59930662202424,178.63409423828125,233.9392852783203,False,False,1132.6729999874162,4683.119638620186,0.24186292202458914,52.83254137741513,144.18683846996484,0.2642064954031987,cv,0.7357935045968014,9.0,8,30.732335017236792,909.9202045367105,1535.884677748724,-0.12044964569091796,True,87.0950854336142,52.83254137741513,67.5047229460535,73.54013410127202,79.60060021207637,96.82004483050991,126.87128764516937,144.18683846996484,111.99289238321398,99.87698760927638,81.69297512829455,110.65888985055597,26.941779935275083,0.6235160014383315,519.6466132986911
1025,1026,baotou-5236,Baotou,China,40.65972047716678,109.84252620060772,1645071.521,1061.53,Asia/Shanghai,True,relief,692.8509004060772,571.48095703125,1135.2601318359375,False,False,2478.418756679503,4818.580124110239,0.5143462789543524,2.6805479913430514,387.63344257080405,0.722965881085985,cv,0.27703411891401497,98.0,6,8.629365633876265,2422.9086477392843,2423.720411644277,0.4792458569335939,True,3.314516032858965,23.486689853043256,114.92873457763596,250.075965683551,380.78318968394166,387.63344257080405,338.49298078508724,351.128200536253,338.7981157738703,227.19161919154325,59.904753999571334,2.6805479913430514,20.99232200647249,0.7557261776339447,518.8865485249805
1026,1027,chaoyang-9299,Chaoyang,China,41.59191558696032,120.43541149459108,448412.2956,182.26,Asia/Shanghai,False,,96.50461311509872,306.52899169921875,260.3618469238281,False,False,2308.678118471368,4807.847280525643,0.48018957004369733,5.160190436734477,391.26410623646206,0.6928971136900506,cv,0.3071028863099494,97.0,5,10.466887717906932,2241.004471619653,2356.6765669259826,0.5076620050048829,True,5.160190436734477,24.448434745801336,118.91492619548764,260.3173547282937,391.26410623646206,329.9092923350975,249.19704777546323,253.35583158590566,345.6301386973266,248.3524477632707,73.89160891583958,8.236739055685629,22.105355987055013,0.7309920891765552,518.2746439588855
1027,1028,liuzhou-9939,Liuzhou,China,24.315698460442295,109.39281135745954,1318051.418,102.3,Asia/Shanghai,False,,275.88337271937894,252.46615600585938,126.71058654785156,False,False,1908.2658208683201,4712.851615258259,0.404906832774057,24.44090943814366,249.3772572826398,0.5390935929782403,cv,0.46090640702175967,32.0,3,23.85199557543973,1740.0527529591934,2056.6290537189006,0.15866881256103516,True,206.61543255858027,197.4967362551516,249.3772572826398,224.39881013839351,132.3396805987929,50.24401099536732,24.44090943814366,30.236534746720018,80.85127225118505,236.42952990765775,248.24794079746735,227.5877058982212,28.50655339805825,0.5887432578209277,517.8185015611353
1028,1029,kurnool-9566,Kurnool,India,15.82031303814441,78.03298807922289,442141.7448,286.19,Asia/Kolkata,False,,227.73503980663173,112.08013916015625,304.972900390625,False,False,1321.4064214833509,4734.783947800694,0.27908484020630847,27.71889736680503,187.44848762166018,0.4541250253183752,cv,0.5458749746816248,49.0,12,31.581336704196577,965.5215234196671,1916.7354340578518,0.12208885253906251,True,171.88791635835716,109.44796593594846,58.46466244117208,27.71889736680503,29.92235078021119,94.14642426217073,144.69987998863593,145.6691358444317,118.22896432431992,89.94984281374727,143.821893745891,187.44848762166018,22.733131067961164,0.7170415318230852,517.2183315033993
1029,1030,thiruvananthapuram-9612,Thiruvananthapuram,India,8.52193035842225,76.95838226669318,3166824.705,41.03,Asia/Kolkata,True,coastal,8.605472396318033,154.04148864746094,41.789371490478516,False,False,1197.60623893055,4708.251825150574,0.25436325060889226,38.933081907986875,185.3965843506109,0.4672510370512616,cv,0.5327489629487384,54.0,7,29.730158339980104,769.2503059850015,1980.850692222566,0.004935914688110344,True,111.77601622819876,78.85839789429447,38.933081907986875,40.119058385625706,58.15525634225031,118.44193991310226,185.3965843506109,179.94429800049895,134.67625022476562,97.35983466646994,68.32204703596327,85.62347398078302,18.539061488673138,0.8102430780294857,516.9541097577878
1030,1031,kuching-3040,Kuching,Malaysia,1.5326769809427037,110.34557324000598,587986.3854,9.74,Asia/Kuching,True,coastal,16.53563243917153,328.84619140625,14.072484016418457,False,False,635.3388532693257,4748.25,0.13380484457838693,40.26796293405176,63.32812495064162,0.1194908519823607,cv,0.8805091480176392,9.0,1,32.43466809706704,532.0422893084402,911.8585104287171,0.028161146106719968,True,63.32812495064162,58.60461592097958,54.40433749472627,44.36432144887325,40.26796293405176,45.53533546299297,56.35599462224993,55.723219322783294,51.25566722017661,55.27967216401735,52.655664846767955,57.5639368810651,13.450784789644015,0.9233158935634662,516.5229213258607
1031,1032,kuningan-6215,Kuningan,Indonesia,-6.94605511376565,108.50237618485596,657481.8699,454.46,Asia/Jakarta,True,coastal+relief,23.45231378402884,2787.41259765625,516.4784545898438,False,False,1245.7603025384562,4697.585645190728,0.26519161046352285,60.90219867220206,183.49257595309314,0.3983213144870055,cv,0.6016786855129945,6.0,8,30.37340511594301,890.0173074302367,1900.696224120957,0.4031199548339845,True,79.76777338103018,67.1949965946175,60.90219867220206,68.74786136051536,93.3779715405457,103.15484300904069,157.0641568438296,183.49257595309314,165.066579174147,122.97119612617549,78.83833736206796,65.18181252119169,24.0421359223301,0.6879525350593311,515.6530486274985
1032,1033,loudi-10093,Loudi,China,27.744150567447154,111.98380620304768,686965.3002,125.84,Asia/Shanghai,False,,536.4080861116694,246.03173828125,163.41249084472656,False,False,2288.061613922261,4744.716827888301,0.4822335445760613,45.5014404024111,303.8779460193048,0.42301778170210697,cv,0.576982218297893,32.0,10,20.68541775363586,2117.4495919241967,2395.4231059109707,0.24422119049072263,True,161.11561453335793,167.69082514606944,264.91219207818125,263.1523416043371,259.81343267819886,123.48994843528962,45.5014404024111,61.35496222182933,180.65921010448457,303.8779460193048,267.4262690549152,189.06743164388183,37.43504045307443,0.3903324343761238,515.3055077633018
1033,1034,bissau-43,Bissau,Guinea-Bissau,11.867643637427145,-15.613076558978808,674444.3312,16.41,Africa/Bissau,True,coastal,3.1833205033752163,28.27583122253418,6.767894744873047,False,False,1076.327171011074,4718.184705238182,0.2281231529185628,23.71721147969543,139.7891648773294,0.3930181110121856,cv,0.6069818889878145,28.0,1,31.376870586458477,830.9651316724949,1611.171297180409,-0.0626736841583252,True,139.7891648773294,116.57649329187325,109.17927991633977,111.11768931353566,109.42807813016077,82.4490330394806,79.87789956942156,81.00355534432022,46.4134681991591,23.71721147969543,43.67925331149764,133.09604453826066,19.51985436893204,0.788447680690399,515.1016211142569
1034,1035,hengyang-10335,Hengyang,China,26.90659884795687,112.60050224127399,809270.6027,70.29,Asia/Shanghai,False,,431.39045689383545,245.51373291015625,78.45140838623047,False,False,2146.8825361461877,4741.716964774594,0.4527648006186391,35.17878702532847,293.31735632703646,0.46146560615366006,cv,0.5385343938463399,48.0,10,21.27177827157866,1988.634669293785,2250.0345384974594,0.053049154510498006,True,160.8768105889005,168.1127462932336,261.18171632247976,250.80029859718027,225.75431440092535,98.48400349496376,35.17878702532847,43.428831203741034,152.2317906371244,293.31735632703646,267.2743401953565,190.2415410599176,34.95938511326861,0.4453469974829198,514.8968760513505
1035,1036,nagercoil-9780,Nagercoil,India,8.176404643460378,77.42607833218368,450234.4639,33.96,Asia/Kolkata,True,coastal+relief,10.22574228090553,726.3993530273438,73.8408203125,False,False,1039.3505386337247,4701.985444424165,0.22104503531933206,19.1639005379791,142.73110806465886,0.458533911389757,cv,0.5414660886102429,70.0,7,31.299260164813077,725.2437248403925,1733.5297333364622,0.25922533203125,True,132.72074739779416,80.28317052442848,27.79113373608951,19.1639005379791,42.501469229863474,104.76081240157421,142.73110806465886,122.90190959356003,97.6733854463833,68.25801345628965,76.01778698203607,124.54710126306782,13.929368932038836,0.912680690399137,513.632114840464
1036,1037,as-samawah-4647,As Samawah,Iraq,31.313479964021973,45.280922920930855,400930.2419,11.48,Asia/Baghdad,False,,286.9825303986626,14.37671947479248,11.318097114562988,False,False,2069.2668139474986,4759.982797955831,0.4347214899255818,29.494865241208686,319.8259324977085,0.6198257916692852,cv,0.3801742083307148,28.0,3,29.390442778885966,1861.4503528053308,2176.115436884382,-0.0010523687553405789,True,273.4487223021052,275.3753333555083,319.8259324977085,216.84885982399535,93.63914221119322,68.95901979780453,29.494865241208686,34.0045864087004,62.617442745988754,136.86547494425068,279.0488108382108,279.13862378082445,25.66197411003236,0.6519561308881697,512.8820700419635
1037,1038,lviv-720,Lviv,Ukraine,49.83269918948953,24.02413204330168,604320.0966,315.28,Europe/Kyiv,False,,594.4531312244853,139.4750213623047,304.33148193359375,False,False,2306.670656884983,4876.377486767658,0.4730295517818856,2.2103067513069594,382.2470437555546,0.7777042097239082,cv,0.2222957902760918,98.0,6,7.954647922559264,2281.0001609609812,2232.293095316459,-0.07116536743164044,True,2.2103067513069594,13.813654315713913,80.89388028424756,215.73001320942234,359.5385451498193,382.2470437555546,372.0542472787254,353.4401552662458,293.7548981658041,173.9349262944119,54.790127179845115,4.262859233886304,7.782176375404532,1.0,512.7631765789191
1038,1039,liling-10463,Liling,China,27.66728041764846,113.4986534132828,622255.3909,77.44,Asia/Shanghai,True,relief,501.85404300907743,437.0019836425781,115.93299865722656,False,False,2220.7117049875833,4746.183427632779,0.4678942014879505,29.487127000424984,288.65342354786344,0.47119061695365694,cv,0.5288093830463431,52.0,10,22.24373504121262,2035.4482798743988,2334.7403607213987,0.25020449127197264,True,190.78096770416485,192.05802167569877,268.546141736753,253.75842163637458,218.38578039012887,95.11432235654625,29.487127000424984,38.637648220086135,134.69108943377134,288.65342354786344,282.614217713626,227.984543572145,35.389676375404534,0.4357849694354548,511.7567518462016
1039,1040,coyah-673,Coyah,Guinea,9.668535293298701,-13.543178757095578,2991110.752,43.13,Africa/Conakry,True,coastal+relief,8.776030930853096,703.0445556640625,32.28718948364258,False,False,894.7373387439322,4718.584686986676,0.18961985385395683,60.931713275950685,95.09417844776975,0.13150819822767676,cv,0.8684918017723232,13.0,1,30.964338463588113,647.2747337836116,1552.595018263587,-0.07047826835632326,True,95.09417844776975,74.70722781323782,66.96988790896249,73.53754912413551,60.931713275950685,78.78727223372881,84.70985520008806,83.13477787965363,66.9256922945369,65.22589130612333,64.04500951116921,80.66828374857603,25.398179611650484,0.6578182308522115,511.17215685955273
1040,1041,qidong-11377,Qidong,China,31.816224544661196,121.66030853445065,404692.3004,3.76,Asia/Shanghai,True,coastal,9.046013470720249,3.6024999618530273,2.127474784851074,False,False,2420.064333849402,4771.782259536411,0.5071615179030646,43.27486321344073,391.43789054168894,0.5750326294777525,cv,0.42496737052224753,24.0,5,14.347714481988614,2436.478565273908,2364.1049793431944,-0.010611413898468015,True,43.27486321344073,46.36756131251896,142.8422769293886,288.85965386399755,391.43789054168894,335.6607825955367,143.43945349807274,115.20263231489314,269.0007770809548,334.24591857719224,224.82531803931326,84.90720588240427,32.78106796116505,0.4937540453074433,507.8005462623832
1041,1042,ningbo-11563,Ningbo,China,29.870321883592563,121.56367093988959,2953172.434,5.26,Asia/Shanghai,True,coastal,18.188902279485017,123.42823791503906,7.099762916564941,False,False,2353.9121580593155,4742.850246395327,0.4963075019811856,43.12861810474455,333.8738389161924,0.4747390325806904,cv,0.5252609674193096,30.0,4,19.493620821806235,2259.693953510489,2363.222897078968,0.01195845895767212,True,141.30466550700953,143.57576616755426,251.74059051932926,333.8738389161924,309.61999775400506,170.3007401949724,43.12861810474455,50.19186132648327,178.00420612686526,307.9757497139453,260.2122045019881,163.98391922622656,36.52947411003237,0.4104561308881696,507.4954212399368
